mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g
MIX_0830,0.300000,0.700000,0.200000,0.050000,1.700000,9.000000,21.000000,100.000000,47.037053,9.526316,186.563368
MIX_0831,0.300000,0.700000,0.200000,0.050000,2.000000,9.000000,21.000000,100.000000,55.840000,10.000000,195.840000
MIX_0832,0.300000,0.700000,0.250000,0.020000,1.100000,9.000000,21.000000,100.000000,31.616163,3.326531,164.942694
MIX_0833,0.300000,0.700000,0.250000,0.020000,1.400000,9.000000,21.000000,100.000000,40.539755,3.510204,174.049959
MIX_0834,0.300000,0.700000,0.250000,0.020000,1.700000,9.000000,21.000000,100.000000,49.463347,3.693878,183.157224
MIX_0835,0.300000,0.700000,0.250000,0.020000,2.000000,9.000000,21.000000,100.000000,58.386939,3.877551,192.264490
MIX_0836,0.300000,0.700000,0.250000,0.030000,1.100000,9.000000,21.000000,100.000000,30.902845,5.041237,165.944082
MIX_0837,0.300000,0.700000,0.250000,0.030000,1.400000,9.000000,21.000000,100.000000,39.787052,5.319588,175.106639
MIX_0838,0.300000,0.700000,0.250000,0.030000,1.700000,9.000000,21.000000,100.000000,48.671258,5.597938,184.269196
MIX_0839,0.300000,0.700000,0.250000,0.030000,2.000000,9.000000,21.000000,100.000000,57.555464,5.876289,193.431753
MIX_0840,0.300000,0.700000,0.250000,0.040000,1.100000,9.000000,21.000000,100.000000,30.174667,6.791667,166.966333
MIX_0841,0.300000,0.700000,0.250000,0.040000,1.400000,9.000000,21.000000,100.000000,39.018667,7.166667,176.185333
MIX_0842,0.300000,0.700000,0.250000,0.040000,1.700000,9.000000,21.000000,100.000000,47.862667,7.541667,185.404333
MIX_0843,0.300000,0.700000,0.250000,0.040000,2.000000,9.000000,21.000000,100.000000,56.706667,7.916667,194.623333
MIX_0844,0.300000,0.700000,0.250000,0.050000,1.100000,9.000000,21.000000,100.000000,29.431158,8.578947,168.010105
MIX_0845,0.300000,0.700000,0.250000,0.050000,1.400000,9.000000,21.000000,100.000000,38.234105,9.052632,177.286737
MIX_0846,0.300000,0.700000,0.250000,0.050000,1.700000,9.000000,21.000000,100.000000,47.037053,9.526316,186.563368
MIX_0847,0.300000,0.700000,0.250000,0.050000,2.000000,9.000000,21.000000,100.000000,55.840000,10.000000,195.840000
MIX_0848,0.300000,0.700000,0.300000,0.020000,1.100000,9.000000,21.000000,100.000000,31.616163,3.326531,164.942694
MIX_0849,0.300000,0.700000,0.300000,0.020000,1.400000,9.000000,21.000000,100.000000,40.539755,3.510204,174.049959
MIX_0850,0.300000,0.700000,0.300000,0.020000,1.700000,9.000000,21.000000,100.000000,49.463347,3.693878,183.157224
MIX_0851,0.300000,0.700000,0.300000,0.020000,2.000000,9.000000,21.000000,100.000000,58.386939,3.877551,192.264490
MIX_0852,0.300000,0.700000,0.300000,0.030000,1.100000,9.000000,21.000000,100.000000,30.902845,5.041237,165.944082
MIX_0853,0.300000,0.700000,0.300000,0.030000,1.400000,9.000000,21.000000,100.000000,39.787052,5.319588,175.106639
MIX_0854,0.300000,0.700000,0.300000,0.030000,1.700000,9.000000,21.000000,100.000000,48.671258,5.597938,184.269196
MIX_0855,0.300000,0.700000,0.300000,0.030000,2.000000,9.000000,21.000000,100.000000,57.555464,5.876289,193.431753
MIX_0856,0.300000,0.700000,0.300000,0.040000,1.100000,9.000000,21.000000,100.000000,30.174667,6.791667,166.966333
MIX_0857,0.300000,0.700000,0.300000,0.040000,1.400000,9.000000,21.000000,100.000000,39.018667,7.166667,176.185333
MIX_0858,0.300000,0.700000,0.300000,0.040000,1.700000,9.000000,21.000000,100.000000,47.862667,7.541667,185.404333
MIX_0859,0.300000,0.700000,0.300000,0.040000,2.000000,9.000000,21.000000,100.000000,56.706667,7.916667,194.623333
MIX_0860,0.300000,0.700000,0.300000,0.050000,1.100000,9.000000,21.000000,100.000000,29.431158,8.578947,168.010105
MIX_0861,0.300000,0.700000,0.300000,0.050000,1.400000,9.000000,21.000000,100.000000,38.234105,9.052632,177.286737
MIX_0862,0.300000,0.700000,0.300000,0.050000,1.700000,9.000000,21.000000,100.000000,47.037053,9.526316,186.563368
MIX_0863,0.300000,0.700000,0.300000,0.050000,2.000000,9.000000,21.000000,100.000000,55.840000,10.000000,195.840000
MIX_0864,0.300000,0.700000,0.350000,0.020000,1.100000,9.000000,21.000000,100.000000,31.616163,3.326531,164.942694
MIX_0865,0.300000,0.700000,0.350000,0.020000,1.400000,9.000000,21.000000,100.000000,40.539755,3.510204,174.049959
MIX_0866,0.300000,0.700000,0.350000,0.020000,1.700000,9.000000,21.000000,100.000000,49.463347,3.693878,183.157224
MIX_0867,0.300000,0.700000,0.350000,0.020000,2.000000,9.000000,21.000000,100.000000,58.386939,3.877551,192.264490
MIX_0868,0.300000,0.700000,0.350000,0.030000,1.100000,9.000000,21.000000,100.000000,30.902845,5.041237,165.944082
MIX_0869,0.300000,0.700000,0.350000,0.030000,1.400000,9.000000,21.000000,100.000000,39.787052,5.319588,175.106639
MIX_0870,0.300000,0.700000,0.350000,0.030000,1.700000,9.000000,21.000000,100.000000,48.671258,5.597938,184.269196
MIX_0871,0.300000,0.700000,0.350000,0.030000,2.000000,9.000000,21.000000,100.000000,57.555464,5.876289,193.431753
MIX_0872,0.300000,0.700000,0.350000,0.040000,1.100000,9.000000,21.000000,100.000000,30.174667,6.791667,166.966333
MIX_0873,0.300000,0.700000,0.350000,0.040000,1.400000,9.000000,21.000000,100.000000,39.018667,7.166667,176.185333
MIX_0874,0.300000,0.700000,0.350000,0.040000,1.700000,9.000000,21.000000,100.000000,47.862667,7.541667,185.404333
MIX_0875,0.300000,0.700000,0.350000,0.040000,2.000000,9.000000,21.000000,100.000000,56.706667,7.916667,194.623333
MIX_0876,0.300000,0.700000,0.350000,0.050000,1.100000,9.000000,21.000000,100.000000,29.431158,8.578947,168.010105
MIX_0877,0.300000,0.700000,0.350000,0.050000,1.400000,9.000000,21.000000,100.000000,38.234105,9.052632,177.286737
MIX_0878,0.300000,0.700000,0.350000,0.050000,1.700000,9.000000,21.000000,100.000000,47.037053,9.526316,186.563368
MIX_0879,0.300000,0.700000,0.350000,0.050000,2.000000,9.000000,21.000000,100.000000,55.840000,10.000000,195.840000
MIX_0880,0.300000,0.700000,0.400000,0.020000,1.100000,9.000000,21.000000,100.000000,31.616163,3.326531,164.942694
MIX_0881,0.300000,0.700000,0.400000,0.020000,1.400000,9.000000,21.000000,100.000000,40.539755,3.510204,174.049959
MIX_0882,0.300000,0.700000,0.400000,0.020000,1.700000,9.000000,21.000000,100.000000,49.463347,3.693878,183.157224
MIX_0883,0.300000,0.700000,0.400000,0.020000,2.000000,9.000000,21.000000,100.000000,58.386939,3.877551,192.264490
MIX_0884,0.300000,0.700000,0.400000,0.030000,1.100000,9.000000,21.000000,100.000000,30.902845,5.041237,165.944082
MIX_0885,0.300000,0.700000,0.400000,0.030000,1.400000,9.000000,21.000000,100.000000,39.787052,5.319588,175.106639
MIX_0886,0.300000,0.700000,0.400000,0.030000,1.700000,9.000000,21.000000,100.000000,48.671258,5.597938,184.269196
MIX_0887,0.300000,0.700000,0.400000,0.030000,2.000000,9.000000,21.000000,100.000000,57.555464,5.876289,193.431753
MIX_0888,0.300000,0.700000,0.400000,0.040000,1.100000,9.000000,21.000000,100.000000,30.174667,6.791667,166.966333
MIX_0889,0.300000,0.700000,0.400000,0.040000,1.400000,9.000000,21.000000,100.000000,39.018667,7.166667,176.185333
MIX_0890,0.300000,0.700000,0.400000,0.040000,1.700000,9.000000,21.000000,100.000000,47.862667,7.541667,185.404333
MIX_0891,0.300000,0.700000,0.400000,0.040000,2.000000,9.000000,21.000000,100.000000,56.706667,7.916667,194.623333
MIX_0892,0.300000,0.700000,0.400000,0.050000,1.100000,9.000000,21.000000,100.000000,29.431158,8.578947,168.010105
MIX_0893,0.300000,0.700000,0.400000,0.050000,1.400000,9.000000,21.000000,100.000000,38.234105,9.052632,177.286737
MIX_0894,0.300000,0.700000,0.400000,0.050000,1.700000,9.000000,21.000000,100.000000,47.037053,9.526316,186.563368
MIX_0895,0.300000,0.700000,0.400000,0.050000,2.000000,9.000000,21.000000,100.000000,55.840000,10.000000,195.840000
MIX_0896,0.300000,0.800000,0.000000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0897,0.300000,0.800000,0.000000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0898,0.300000,0.800000,0.000000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0899,0.300000,0.800000,0.000000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0900,0.300000,0.800000,0.000000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0901,0.300000,0.800000,0.000000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0902,0.300000,0.800000,0.000000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0903,0.300000,0.800000,0.000000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0904,0.300000,0.800000,0.000000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0905,0.300000,0.800000,0.000000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0906,0.300000,0.800000,0.000000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0907,0.300000,0.800000,0.000000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0908,0.300000,0.800000,0.000000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0909,0.300000,0.800000,0.000000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0910,0.300000,0.800000,0.000000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0911,0.300000,0.800000,0.000000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0912,0.300000,0.800000,0.150000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0913,0.300000,0.800000,0.150000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0914,0.300000,0.800000,0.150000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0915,0.300000,0.800000,0.150000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0916,0.300000,0.800000,0.150000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0917,0.300000,0.800000,0.150000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0918,0.300000,0.800000,0.150000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0919,0.300000,0.800000,0.150000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0920,0.300000,0.800000,0.150000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0921,0.300000,0.800000,0.150000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0922,0.300000,0.800000,0.150000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0923,0.300000,0.800000,0.150000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0924,0.300000,0.800000,0.150000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0925,0.300000,0.800000,0.150000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0926,0.300000,0.800000,0.150000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0927,0.300000,0.800000,0.150000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0928,0.300000,0.800000,0.200000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0929,0.300000,0.800000,0.200000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0930,0.300000,0.800000,0.200000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0931,0.300000,0.800000,0.200000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0932,0.300000,0.800000,0.200000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0933,0.300000,0.800000,0.200000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0934,0.300000,0.800000,0.200000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0935,0.300000,0.800000,0.200000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0936,0.300000,0.800000,0.200000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0937,0.300000,0.800000,0.200000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0938,0.300000,0.800000,0.200000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0939,0.300000,0.800000,0.200000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0940,0.300000,0.800000,0.200000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0941,0.300000,0.800000,0.200000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0942,0.300000,0.800000,0.200000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0943,0.300000,0.800000,0.200000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0944,0.300000,0.800000,0.250000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0945,0.300000,0.800000,0.250000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0946,0.300000,0.800000,0.250000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0947,0.300000,0.800000,0.250000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0948,0.300000,0.800000,0.250000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0949,0.300000,0.800000,0.250000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0950,0.300000,0.800000,0.250000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0951,0.300000,0.800000,0.250000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0952,0.300000,0.800000,0.250000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0953,0.300000,0.800000,0.250000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0954,0.300000,0.800000,0.250000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0955,0.300000,0.800000,0.250000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0956,0.300000,0.800000,0.250000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0957,0.300000,0.800000,0.250000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0958,0.300000,0.800000,0.250000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0959,0.300000,0.800000,0.250000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0960,0.300000,0.800000,0.300000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0961,0.300000,0.800000,0.300000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0962,0.300000,0.800000,0.300000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0963,0.300000,0.800000,0.300000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0964,0.300000,0.800000,0.300000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0965,0.300000,0.800000,0.300000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0966,0.300000,0.800000,0.300000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0967,0.300000,0.800000,0.300000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0968,0.300000,0.800000,0.300000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0969,0.300000,0.800000,0.300000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0970,0.300000,0.800000,0.300000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0971,0.300000,0.800000,0.300000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0972,0.300000,0.800000,0.300000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0973,0.300000,0.800000,0.300000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0974,0.300000,0.800000,0.300000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0975,0.300000,0.800000,0.300000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0976,0.300000,0.800000,0.350000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0977,0.300000,0.800000,0.350000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0978,0.300000,0.800000,0.350000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0979,0.300000,0.800000,0.350000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0980,0.300000,0.800000,0.350000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0981,0.300000,0.800000,0.350000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0982,0.300000,0.800000,0.350000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
MIX_0983,0.300000,0.800000,0.350000,0.030000,2.000000,6.000000,24.000000,100.000000,57.555464,5.876289,193.431753
MIX_0984,0.300000,0.800000,0.350000,0.040000,1.100000,6.000000,24.000000,100.000000,30.174667,6.791667,166.966333
MIX_0985,0.300000,0.800000,0.350000,0.040000,1.400000,6.000000,24.000000,100.000000,39.018667,7.166667,176.185333
MIX_0986,0.300000,0.800000,0.350000,0.040000,1.700000,6.000000,24.000000,100.000000,47.862667,7.541667,185.404333
MIX_0987,0.300000,0.800000,0.350000,0.040000,2.000000,6.000000,24.000000,100.000000,56.706667,7.916667,194.623333
MIX_0988,0.300000,0.800000,0.350000,0.050000,1.100000,6.000000,24.000000,100.000000,29.431158,8.578947,168.010105
MIX_0989,0.300000,0.800000,0.350000,0.050000,1.400000,6.000000,24.000000,100.000000,38.234105,9.052632,177.286737
MIX_0990,0.300000,0.800000,0.350000,0.050000,1.700000,6.000000,24.000000,100.000000,47.037053,9.526316,186.563368
MIX_0991,0.300000,0.800000,0.350000,0.050000,2.000000,6.000000,24.000000,100.000000,55.840000,10.000000,195.840000
MIX_0992,0.300000,0.800000,0.400000,0.020000,1.100000,6.000000,24.000000,100.000000,31.616163,3.326531,164.942694
MIX_0993,0.300000,0.800000,0.400000,0.020000,1.400000,6.000000,24.000000,100.000000,40.539755,3.510204,174.049959
MIX_0994,0.300000,0.800000,0.400000,0.020000,1.700000,6.000000,24.000000,100.000000,49.463347,3.693878,183.157224
MIX_0995,0.300000,0.800000,0.400000,0.020000,2.000000,6.000000,24.000000,100.000000,58.386939,3.877551,192.264490
MIX_0996,0.300000,0.800000,0.400000,0.030000,1.100000,6.000000,24.000000,100.000000,30.902845,5.041237,165.944082
MIX_0997,0.300000,0.800000,0.400000,0.030000,1.400000,6.000000,24.000000,100.000000,39.787052,5.319588,175.106639
MIX_0998,0.300000,0.800000,0.400000,0.030000,1.700000,6.000000,24.000000,100.000000,48.671258,5.597938,184.269196
