mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,cement_C3S_g,cement_C2S_g,cement_C3A_g,cement_C4AF_g,cement_Gypsum_g,cement_Periclase_g,flyash_Glass_g,flyash_Quartz_g,flyash_Mullite_g,flyash_Magnetite_g,flyash_Hematite_g,gangue_Quartz_g,gangue_Kaolinite_g,gangue_Illite_g,gangue_Iron_oxides_g,gangue_Amorphous_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_solid_mass_g,CO2_moles
MIX_0951,0.30000000,0.80000000,0.25000000,0.03000000,2.00000000,6.00000000,24.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35798342,0.44582044,0.05716073,0.00988506,0.03431538,0.05536969,0.00561070,7.32331161,7.31249951,0.00988261,580.30465900,0.00988261
MIX_0952,0.30000000,0.80000000,0.25000000,0.04000000,1.10000000,6.00000000,24.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36243200,0.44582044,0.05716073,0.00988506,0.03431538,0.06399490,0.00561070,5.83508937,4.31504405,0.00853046,500.90840100,0.00853046
MIX_0953,0.30000000,0.80000000,0.25000000,0.04000000,1.40000000,6.00000000,24.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36425444,0.44582044,0.05716073,0.00988506,0.03431538,0.06752836,0.00561070,6.34101891,5.31419588,0.00900147,528.56540100,0.00900147
MIX_0954,0.30000000,0.80000000,0.25000000,0.04000000,1.70000000,6.00000000,24.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36607688,0.44582044,0.05716073,0.00988506,0.03431538,0.07106182,0.00561070,6.84694845,6.31334771,0.00947248,556.22240100,0.00947248
MIX_0955,0.30000000,0.80000000,0.25000000,0.04000000,2.00000000,6.00000000,24.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36789932,0.44582044,0.05716073,0.00988506,0.03431538,0.07459528,0.00561070,7.35287799,7.31249954,0.00994348,583.87940100,0.00994348
MIX_0956,0.30000000,0.80000000,0.25000000,0.05000000,1.10000000,6.00000000,24.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37111790,0.44582044,0.05716073,0.00988506,0.03431538,0.08083566,0.00561070,5.86098816,4.31504399,0.00858379,504.03971500,0.00858379
MIX_0957,0.30000000,0.80000000,0.25000000,0.05000000,1.40000000,6.00000000,24.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37341993,0.44582044,0.05716073,0.00988506,0.03431538,0.08529898,0.00561070,6.36834771,5.31419582,0.00905774,531.86961100,0.00905774
MIX_0958,0.30000000,0.80000000,0.25000000,0.05000000,1.70000000,6.00000000,24.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37572196,0.44582044,0.05716073,0.00988506,0.03431538,0.08976230,0.00561070,6.87570727,6.31334771,0.00953169,559.69950600,0.00953169
MIX_0959,0.30000000,0.80000000,0.25000000,0.05000000,2.00000000,6.00000000,24.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37802399,0.44582044,0.05716073,0.00988506,0.03431538,0.09422562,0.00561070,7.38306678,7.31249949,0.01000564,587.52940000,0.01000564
MIX_0960,0.30000000,0.80000000,0.30000000,0.02000000,1.10000000,6.00000000,24.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34559200,0.44582044,0.05716073,0.00988506,0.03431538,0.03134444,0.00561070,5.78824816,4.31504398,0.01011249,494.83748200,0.01011249
MIX_0961,0.30000000,0.80000000,0.30000000,0.02000000,1.40000000,6.00000000,24.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34648462,0.44582044,0.05716073,0.00988506,0.03431538,0.03307511,0.00561070,6.29159137,5.31419581,0.01067085,522.15927700,0.01067085
MIX_0962,0.30000000,0.80000000,0.30000000,0.02000000,1.70000000,6.00000000,24.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34737725,0.44582044,0.05716073,0.00988506,0.03431538,0.03480579,0.00561070,6.79493461,6.31334769,0.01122920,549.48107400,0.01122920
MIX_0963,0.30000000,0.80000000,0.30000000,0.02000000,2.00000000,6.00000000,24.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34826987,0.44582044,0.05716073,0.00988506,0.03431538,0.03653646,0.00561070,7.29827782,7.31249951,0.01178756,576.80287000,0.01178756
MIX_0964,0.30000000,0.80000000,0.30000000,0.03000000,1.10000000,6.00000000,24.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35392520,0.44582044,0.05716073,0.00988506,0.03431538,0.04750137,0.00561070,5.81311578,4.31504395,0.01017388,497.84164600,0.01017388
MIX_0965,0.30000000,0.80000000,0.30000000,0.03000000,1.40000000,6.00000000,24.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35527794,0.44582044,0.05716073,0.00988506,0.03431538,0.05012415,0.00561070,6.31783212,5.31419589,0.01073563,525.32931900,0.01073563
MIX_0966,0.30000000,0.80000000,0.30000000,0.03000000,1.70000000,6.00000000,24.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35663067,0.44582044,0.05716073,0.00988506,0.03431538,0.05274692,0.00561070,6.82254837,6.31334768,0.01129738,552.81698800,0.01129738
MIX_0967,0.30000000,0.80000000,0.30000000,0.03000000,2.00000000,6.00000000,24.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35798342,0.44582044,0.05716073,0.00988506,0.03431538,0.05536969,0.00561070,7.32726465,7.31249951,0.01185913,580.30465900,0.01185913
MIX_0968,0.30000000,0.80000000,0.30000000,0.04000000,1.10000000,6.00000000,24.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36243200,0.44582044,0.05716073,0.00988506,0.03431538,0.06399490,0.00561070,5.83850156,4.31504405,0.01023656,500.90840100,0.01023656
MIX_0969,0.30000000,0.80000000,0.30000000,0.04000000,1.40000000,6.00000000,24.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36425444,0.44582044,0.05716073,0.00988506,0.03431538,0.06752836,0.00561070,6.34461950,5.31419588,0.01080176,528.56540100,0.01080176
MIX_0970,0.30000000,0.80000000,0.30000000,0.04000000,1.70000000,6.00000000,24.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36607688,0.44582044,0.05716073,0.00988506,0.03431538,0.07106182,0.00561070,6.85073744,6.31334771,0.01136697,556.22240100,0.01136697
MIX_0971,0.30000000,0.80000000,0.30000000,0.04000000,2.00000000,6.00000000,24.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36789932,0.44582044,0.05716073,0.00988506,0.03431538,0.07459528,0.00561070,7.35685538,7.31249954,0.01193218,583.87940100,0.01193218
MIX_0972,0.30000000,0.80000000,0.30000000,0.05000000,1.10000000,6.00000000,24.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37111790,0.44582044,0.05716073,0.00988506,0.03431538,0.08083566,0.00561070,5.86442168,4.31504399,0.01030055,504.03971500,0.01030055
MIX_0973,0.30000000,0.80000000,0.30000000,0.05000000,1.40000000,6.00000000,24.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37341993,0.44582044,0.05716073,0.00988506,0.03431538,0.08529898,0.00561070,6.37197080,5.31419582,0.01086929,531.86961100,0.01086929
MIX_0974,0.30000000,0.80000000,0.30000000,0.05000000,1.70000000,6.00000000,24.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37572196,0.44582044,0.05716073,0.00988506,0.03431538,0.08976230,0.00561070,6.87951995,6.31334771,0.01143803,559.69950600,0.01143803
MIX_0975,0.30000000,0.80000000,0.30000000,0.05000000,2.00000000,6.00000000,24.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37802399,0.44582044,0.05716073,0.00988506,0.03431538,0.09422562,0.00561070,7.38706903,7.31249949,0.01200677,587.52940000,0.01200677
MIX_0976,0.30000000,0.80000000,0.35000000,0.02000000,1.10000000,6.00000000,24.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34559200,0.44582044,0.05716073,0.00988506,0.03431538,0.03134444,0.00561070,5.79161899,4.31504398,0.01179790,494.83748200,0.01179790
MIX_0977,0.30000000,0.80000000,0.35000000,0.02000000,1.40000000,6.00000000,24.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34648462,0.44582044,0.05716073,0.00988506,0.03431538,0.03307511,0.00561070,6.29514832,5.31419581,0.01244932,522.15927700,0.01244932
MIX_0978,0.30000000,0.80000000,0.35000000,0.02000000,1.70000000,6.00000000,24.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34737725,0.44582044,0.05716073,0.00988506,0.03431538,0.03480579,0.00561070,6.79867768,6.31334769,0.01310074,549.48107400,0.01310074
MIX_0979,0.30000000,0.80000000,0.35000000,0.02000000,2.00000000,6.00000000,24.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34826987,0.44582044,0.05716073,0.00988506,0.03431538,0.03653646,0.00561070,7.30220701,7.31249951,0.01375216,576.80287000,0.01375216
MIX_0980,0.30000000,0.80000000,0.35000000,0.03000000,1.10000000,6.00000000,24.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35392520,0.44582044,0.05716073,0.00988506,0.03431538,0.04750137,0.00561070,5.81650708,4.31504395,0.01186953,497.84164600,0.01186953
MIX_0981,0.30000000,0.80000000,0.35000000,0.03000000,1.40000000,6.00000000,24.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35527794,0.44582044,0.05716073,0.00988506,0.03431538,0.05012415,0.00561070,6.32141066,5.31419589,0.01252490,525.32931900,0.01252490
MIX_0982,0.30000000,0.80000000,0.35000000,0.03000000,1.70000000,6.00000000,24.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35663067,0.44582044,0.05716073,0.00988506,0.03431538,0.05274692,0.00561070,6.82631416,6.31334768,0.01318027,552.81698800,0.01318027
MIX_0983,0.30000000,0.80000000,0.35000000,0.03000000,2.00000000,6.00000000,24.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.35798342,0.44582044,0.05716073,0.00988506,0.03431538,0.05536969,0.00561070,7.33121769,7.31249951,0.01383565,580.30465900,0.01383565
MIX_0984,0.30000000,0.80000000,0.35000000,0.04000000,1.10000000,6.00000000,24.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36243200,0.44582044,0.05716073,0.00988506,0.03431538,0.06399490,0.00561070,5.84191374,4.31504405,0.01194265,500.90840100,0.01194265
MIX_0985,0.30000000,0.80000000,0.35000000,0.04000000,1.40000000,6.00000000,24.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36425444,0.44582044,0.05716073,0.00988506,0.03431538,0.06752836,0.00561070,6.34822009,5.31419588,0.01260206,528.56540100,0.01260206
MIX_0986,0.30000000,0.80000000,0.35000000,0.04000000,1.70000000,6.00000000,24.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36607688,0.44582044,0.05716073,0.00988506,0.03431538,0.07106182,0.00561070,6.85452643,6.31334771,0.01326147,556.22240100,0.01326147
MIX_0987,0.30000000,0.80000000,0.35000000,0.04000000,2.00000000,6.00000000,24.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.36789932,0.44582044,0.05716073,0.00988506,0.03431538,0.07459528,0.00561070,7.36083278,7.31249954,0.01392088,583.87940100,0.01392088
MIX_0988,0.30000000,0.80000000,0.35000000,0.05000000,1.10000000,6.00000000,24.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37111790,0.44582044,0.05716073,0.00988506,0.03431538,0.08083566,0.00561070,5.86785519,4.31504399,0.01201731,504.03971500,0.01201731
MIX_0989,0.30000000,0.80000000,0.35000000,0.05000000,1.40000000,6.00000000,24.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37341993,0.44582044,0.05716073,0.00988506,0.03431538,0.08529898,0.00561070,6.37559390,5.31419582,0.01268084,531.86961100,0.01268084
MIX_0990,0.30000000,0.80000000,0.35000000,0.05000000,1.70000000,6.00000000,24.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37572196,0.44582044,0.05716073,0.00988506,0.03431538,0.08976230,0.00561070,6.88333262,6.31334771,0.01334437,559.69950600,0.01334437
MIX_0991,0.30000000,0.80000000,0.35000000,0.05000000,2.00000000,6.00000000,24.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.37802399,0.44582044,0.05716073,0.00988506,0.03431538,0.09422562,0.00561070,7.39107129,7.31249949,0.01400790,587.52940000,0.01400790
MIX_0992,0.30000000,0.80000000,0.40000000,0.02000000,1.10000000,6.00000000,24.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34559200,0.44582044,0.05716073,0.00988506,0.03431538,0.03134444,0.00561070,5.79498982,4.31504398,0.01348332,494.83748200,0.01348332
MIX_0993,0.30000000,0.80000000,0.40000000,0.02000000,1.40000000,6.00000000,24.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.00000000,3.87240000,0.97080000,0.04980000,0.96600000,0.14040000,17.02800000,2.93520000,1.56480000,0.98880000,1.48320000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.11764886,1.34648462,0.44582044,0.05716073,0.00988506,0.03431538,0.03307511,0.00561070,6.29870526,5.31419581,0.01422779,522.15927700,0.01422779
