mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg
MIX_4690,1.2,0.8,0.4,0.02,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1928138842719,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4690.inp,0.51093667,1.92254372,0.69494602,0.15455619,0.09716061,0.08795278,0.081534,0.0410076,17.32907136,22.64744155,0.03507317,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4758635,0.08089679500000001,1.44668022,0.0869165476176,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03507317,0.0035104735853
MIX_4691,1.2,0.8,0.4,0.02,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1929991270566,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4691.inp,0.51093667,1.92611422,0.69494602,0.15455619,0.09716061,0.08795278,0.0884567,0.0410076,19.34393316,26.64404884,0.03805108,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47288558999999997,0.0803905503,1.4532286300000001,0.0873099760904,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03805108,0.0038085325972
MIX_4692,1.2,0.8,0.4,0.03,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1935228385038,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4692.inp,0.51093667,1.93339835,0.69494602,0.15455619,0.09716061,0.08795278,0.10257964,0.0410076,13.35313799,14.65422683,0.02929412,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.48164255,0.08187923350000001,1.4517558,0.08722148846399999,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.02929412,0.0029320484708
MIX_4693,1.2,0.8,0.4,0.03,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.19381847839889998,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4693.inp,0.51093667,1.93880931,0.69494602,0.15455619,0.09716061,0.08795278,0.11307074,0.0410076,15.3735011,18.65083418,0.03229011,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47864656,0.0813699152,1.4601627499999998,0.08772657801999999,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03229011,0.0032319171098999996
MIX_4694,1.2,0.8,0.4,0.03,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1941141176932,1.2874603271484375e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4694.inp,0.51093667,1.94422026,0.69494602,0.15455619,0.09716061,0.08795278,0.12356184,0.0410076,17.39386421,22.64744153,0.0352861,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47565057,0.0808605969,1.46856969,0.0882316669752,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.0352861,0.003531785749
MIX_4695,1.2,0.8,0.4,0.03,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.19440975698750002,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4695.inp,0.51093667,1.94963121,0.69494602,0.15455619,0.09716061,0.08795278,0.13405294,0.0410076,19.41422727,26.64404877,0.03828209,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47265458,0.0803512786,1.47697663,0.08873675593040001,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03828209,0.0038316543881
MIX_4696,1.2,0.8,0.4,0.04,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1946247660244,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4696.inp,0.51093667,1.95176888,0.69494602,0.15455619,0.09716061,0.08795278,0.13819757,0.0410076,13.40804896,14.65422691,0.02947458,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.48146208999999995,0.0818485553,1.47030679,0.0883360319432,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.02947458,0.0029501107122
MIX_4697,1.2,0.8,0.4,0.04,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1950331027617,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4697.inp,0.51093667,1.95905864,0.69494602,0.15455619,0.09716061,0.08795278,0.15233141,0.0410076,15.43402795,18.65083423,0.03248903,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47844763999999995,0.08133609879999999,1.4806110000000001,0.08895510888000001,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03248903,0.0032518270127
MIX_4698,1.2,0.8,0.4,0.04,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1954414389965,1.8835067749023438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4698.inp,0.51093667,1.96634839,0.69494602,0.15455619,0.09716061,0.08795278,0.16646526,0.0410076,17.46000694,22.64744156,0.03550347,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4754332,0.080823644,1.49091519,0.0895741846152,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03550347,0.0035535423123000003
MIX_4699,1.2,0.8,0.4,0.04,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.19584977573380002,2.7179718017578125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4699.inp,0.51093667,1.97363815,0.69494602,0.15455619,0.09716061,0.08795278,0.1805991,0.0410076,19.48598593,26.64404888,0.03851792,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47241875,0.0803111875,1.5012194,0.09019326155200001,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03851792,0.0038552586128
MIX_4700,1.2,0.8,0.4,0.05,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1957498915302,0.00010752677917480469,/teamspace/studios/this_studio/inputs/generated/MIX_4700.inp,0.51093667,1.97052615,0.69494602,0.15455619,0.09716061,0.08795278,0.17456535,0.0410076,13.4641159,14.65422691,0.02965884,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.48127782999999996,0.0818172311,1.48924832,0.0894740390656,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.02965884,0.0029685532956
MIX_4701,1.2,0.8,0.4,0.05,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1962732975383,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4701.inp,0.51093667,1.97973426,0.69494602,0.15455619,0.09716061,0.08795278,0.19241863,0.0410076,15.49582899,18.65083419,0.03269213,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47824454,0.0813015718,1.5014897200000001,0.0902095023776,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03269213,0.0032721552916999998
MIX_4702,1.2,0.8,0.4,0.05,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1967967041472,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4702.inp,0.51093667,1.98894238,0.69494602,0.15455619,0.09716061,0.08795278,0.2102719,0.0410076,17.5275421,22.64744153,0.03572542,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47521125,0.0807859125,1.51373113,0.0909449662904,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03572542,0.0035757572878
MIX_4703,1.2,0.8,0.4,0.05,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1973201101553,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4703.inp,0.51093667,1.99815049,0.69494602,0.15455619,0.09716061,0.08795278,0.22812517,0.0410076,19.55925519,26.64404881,0.03875871,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.47217796,0.0802702532,1.52597253,0.0916804296024,0.0068346,0.008577422999999999,0.029148182999999998,0.012912645068999999,0.03875871,0.0038793592839
MIX_4704,1.2,0.9,0.0,0.02,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1840383558152,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4704.inp,0.45230342,1.98101056,0.69760586,0.16618886,0.08286936,0.09162172,0.0676886,0.0205038,13.26116597,14.65422685,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.52870714,0.09184472497120001,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4705,1.2,0.9,0.0,0.02,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1842528708544,8.344650268554688e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4705.inp,0.45230342,1.98458105,0.69760586,0.16618886,0.08286936,0.09162172,0.0746113,0.0205038,15.27007195,18.65083414,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.53227763,0.0920592400104,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4706,1.2,0.9,0.0,0.02,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1844673858936,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4706.inp,0.45230342,1.98815154,0.69760586,0.16618886,0.08286936,0.09162172,0.081534,0.0205038,17.27897799,22.64744155,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.53584812,0.0922737550496,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4707,1.2,0.9,0.0,0.02,2.0,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1846819015336,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4707.inp,0.45230342,1.99172204,0.69760586,0.16618886,0.08286936,0.09162172,0.0884567,0.0205038,19.28788398,26.64404884,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.53941862,0.0924882706896,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4708,1.2,0.9,0.0,0.03,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.185119532064,7.62939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4708.inp,0.45230342,1.99900617,0.69760586,0.16618886,0.08286936,0.09162172,0.10257964,0.0205038,13.31460271,14.65422683,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.54670275,0.09292590122,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4709,1.2,0.9,0.0,0.03,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.18544462254080002,0.00012636184692382812,/teamspace/studios/this_studio/inputs/generated/MIX_4709.inp,0.45230342,2.00441713,0.69760586,0.16618886,0.08286936,0.09162172,0.11307074,0.0205038,15.32897385,18.65083418,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5521137100000002,0.09325099169680001,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4710,1.2,0.9,0.0,0.03,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.18576971241680001,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4710.inp,0.45230342,2.00982808,0.69760586,0.16618886,0.08286936,0.09162172,0.12356184,0.0205038,17.34334498,22.64744153,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5575246600000001,0.09357608157280001,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4711,1.2,0.9,0.0,0.03,2.0,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1860948028936,1.7642974853515625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4711.inp,0.45230342,2.01523904,0.69760586,0.16618886,0.08286936,0.09162172,0.13405294,0.0205038,19.35771606,26.64404877,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.56293562,0.0939011720496,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4712,1.2,0.9,0.0,0.04,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1862232335064,0.00010704994201660156,/teamspace/studios/this_studio/inputs/generated/MIX_4712.inp,0.45230342,2.0173767,0.69760586,0.16618886,0.08286936,0.09162172,0.13819757,0.0205038,13.36915277,14.65422691,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5650732799999998,0.09402960266239999,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4713,1.2,0.9,0.0,0.04,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1866612022872,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4713.inp,0.45230342,2.02466646,0.69760586,0.16618886,0.08286936,0.09162172,0.15233141,0.0205038,15.38910287,18.65083423,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5723630400000002,0.09446757144320002,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4714,1.2,0.9,0.0,0.04,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1870991704672,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4714.inp,0.45230342,2.03195621,0.69760586,0.16618886,0.08286936,0.09162172,0.16646526,0.0205038,17.40905297,22.64744156,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5796527900000001,0.09490553962320002,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4715,1.2,0.9,0.0,0.04,2.0,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.187537139248,7.62939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4715.inp,0.45230342,2.03924597,0.69760586,0.16618886,0.08286936,0.09162172,0.1805991,0.0205038,19.42900307,26.64404888,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.58694255,0.09534350840400001,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4716,1.2,0.9,0.0,0.05,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.187350170288,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4716.inp,0.45230342,2.03613397,0.69760586,0.16618886,0.08286936,0.09162172,0.17456535,0.0205038,13.4248512,14.65422691,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.5838305499999998,0.09515653944399999,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4717,1.2,0.9,0.0,0.05,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.18790339413760002,2.6226043701171875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4717.inp,0.45230342,2.04534209,0.69760586,0.16618886,0.08286936,0.09162172,0.19241863,0.0205038,15.45049771,18.65083419,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.59303867,0.09570976329360001,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4718,1.2,0.9,0.0,0.05,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1884566173864,1.8358230590820312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4718.inp,0.45230342,2.0545502,0.69760586,0.16618886,0.08286936,0.09162172,0.2102719,0.0205038,17.47614424,22.64744153,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.60224678,0.0962629865424,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4719,1.2,0.9,0.0,0.05,2.0,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.1890098406352,8.58306884765625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4719.inp,0.45230342,2.06375831,0.69760586,0.16618886,0.08286936,0.09162172,0.22812517,0.0205038,19.50179075,26.64404881,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.45230342,0.0768915814,1.6114548899999999,0.0968162097912,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,,
MIX_4720,1.2,0.9,0.15,0.02,1.1,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1839975722994294,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4720.inp,0.45230342,1.98101056,0.69760586,0.16618886,0.08286936,0.09162172,0.0676886,0.0205038,13.28300398,14.65422685,0.01091901,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4481545374190625,0.07618627136124063,1.5328560225809376,0.09209398983666273,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.0041488825809375,0.0004152616575260344
MIX_4721,1.2,0.9,0.15,0.02,1.4,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18420791632313474,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4721.inp,0.45230342,1.98458105,0.69760586,0.16618886,0.08286936,0.09162172,0.0746113,0.0205038,15.2941434,18.65083414,0.01203572,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44773022251625,0.07611413782776251,1.53685082748375,0.0923339977152237,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.0045731974837499995,0.00045773133614853746
MIX_4722,1.2,0.9,0.15,0.02,1.7,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18441826030948916,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4722.inp,0.45230342,1.98815154,0.69760586,0.16618886,0.08286936,0.09162172,0.081534,0.0205038,17.30528287,22.64744155,0.01315244,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44730590381375,0.0760420036483375,1.54084563618625,0.0925740058220699,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004997516186249999,0.0005002013950817625
MIX_4723,1.2,0.9,0.15,0.02,2.0,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18462860493399452,8.821487426757812e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4723.inp,0.45230342,1.99172204,0.69760586,0.16618886,0.08286936,0.09162172,0.0884567,0.0205038,19.31642229,26.64404884,0.01426915,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4468815889109375,0.07596987011485938,1.5448404510890625,0.09281401430143088,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.005421831089062499,0.0005426710737042656
MIX_4724,1.2,0.9,0.15,0.03,1.1,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18507850094892686,1.71661376953125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4724.inp,0.45230342,1.99900617,0.69760586,0.16618886,0.08286936,0.09162172,0.10257964,0.0205038,13.33657331,14.65422683,0.0109853,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44812934929062503,0.07618198937940626,1.5508768207093748,0.09317667938821925,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004174070709375,0.00041778273730134374
MIX_4725,1.2,0.9,0.15,0.03,1.4,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18539939508630296,3.8623809814453125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4725.inp,0.45230342,2.00441713,0.69760586,0.16618886,0.08286936,0.09162172,0.11307074,0.0205038,15.35319143,18.65083418,0.01210879,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4477024581996875,0.07610941789394689,1.5567146718003126,0.09352741748176278,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004600961800312499,0.000460510266593278
MIX_4726,1.2,0.9,0.15,0.03,1.7,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1857202885855281,2.002716064453125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4726.inp,0.45230342,2.00982808,0.69760586,0.16618886,0.08286936,0.09162172,0.12356184,0.0205038,17.36980956,22.64744153,0.01323229,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4472755633090625,0.07603684576254063,1.5625525166909378,0.09387815520279154,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.0050278566909375,0.0005032381761959343
MIX_4727,1.2,0.9,0.15,0.03,2.0,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18604118272290418,1.5020370483398438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4727.inp,0.45230342,2.01523904,0.69760586,0.16618886,0.08286936,0.09162172,0.13405294,0.0205038,19.38642762,26.64404877,0.01435578,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.446848672218125,0.07596427427708126,1.568390367781875,0.09422889329633505,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.005454747781875,0.0005459657054878687
MIX_4728,1.2,0.9,0.15,0.04,1.1,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1861819496375962,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4728.inp,0.45230342,2.0173767,0.69760586,0.16618886,0.08286936,0.09162172,0.13819757,0.0205038,13.3912587,14.65422691,0.01105297,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4481036368053125,0.07617761825690313,1.5692730631946872,0.0942819256367368,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.0041997831946875,0.0004203562999562719
MIX_4729,1.2,0.9,0.15,0.04,1.4,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18661569623213006,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4729.inp,0.45230342,2.02466646,0.69760586,0.16618886,0.08286936,0.09162172,0.15233141,0.0205038,15.41346964,18.65083423,0.01218338,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44767411633062504,0.07610459977620626,1.5769923436693751,0.09474570000765606,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004629303669374999,0.0004633470042677437
MIX_4730,1.2,0.9,0.15,0.04,1.7,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18704944218851297,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_4730.inp,0.45230342,2.03195621,0.69760586,0.16618886,0.08286936,0.09162172,0.16646526,0.0205038,17.43568057,22.64744156,0.0133138,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44724459205625,0.0760315806495625,1.5847116179437502,0.09520947400606052,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.00505882794375,0.0005063380888899375
MIX_4731,1.2,0.9,0.15,0.04,2.0,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18748318874569586,2.2649765014648438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4731.inp,0.45230342,2.03924597,0.69760586,0.16618886,0.08286936,0.09162172,0.1805991,0.0205038,19.45789151,26.64404888,0.01444422,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.446815067781875,0.07595856152291876,1.592430902218125,0.09567324860526497,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.005488352218125,0.0005493291735121312
MIX_4732,1.2,0.9,0.15,0.05,1.1,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.1873086283616338,3.123283386230469e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4732.inp,0.45230342,2.03613397,0.69760586,0.16618886,0.08286936,0.09162172,0.17456535,0.0205038,13.44709533,14.65422691,0.01112206,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.44807738476437503,0.07617315540994377,1.5880565852356248,0.09541043964095634,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004226035235624999,0.00042298386673370617
MIX_4733,1.2,0.9,0.15,0.05,1.4,True,9.7400625,0.1519875,5,simplified_thermodynamic_model,298.15,1.01325,0.15,4.0,0.24,0.18785760358051054,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_4733.inp,0.45230342,2.04534209,0.69760586,0.16618886,0.08286936,0.09162172,0.19241863,0.0205038,15.47501681,18.65083419,0.01225955,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.4476451741109375,0.07609967959885938,1.5976969158890626,0.09598963070661488,0.0034173,0.0042887114999999995,0.024860808,0.011013337944000001,0.004658245889062499,0.00046624383103626555
