mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,temperature_K,pressure_bar,C-S-H_1.0_mol,Calcite_mol,Ettringite_mol,Hydrotalcite_mol,Silica_gel_mol,C-S-H_1.0_kg,Calcite_kg,Ettringite_kg,Hydrotalcite_kg,Silica_gel_kg
MIX_4299,1.2,0.5,0.2,0.04,2.0,True,9.48675,0.20265,298.15,1.01325,0.67707933939,0.00975707061,0.017086501666666667,0.042010302,1.09973535061,0.11510348769630001,0.0009765851973548999,0.021443559591666665,0.018610563786,0.0660720998646488
MIX_4300,1.2,0.5,0.2,0.05,1.1,True,9.48675,0.20265,298.15,1.01325,0.6793234550924999,0.007512954907499999,0.017086501666666667,0.042010302,1.0943792349075,0.11548498736572499,0.0007519716566916749,0.021443559591666665,0.018610563786,0.0657503044332426
MIX_4301,1.2,0.5,0.2,0.05,1.4,True,9.48675,0.20265,298.15,1.01325,0.6785550873524999,0.008281322647499999,0.017086501666666667,0.042010302,1.1043557126475,0.11535436484992499,0.0008288775837882749,0.021443559591666665,0.018610563786,0.0663496912158618
MIX_4302,1.2,0.5,0.2,0.05,1.7,True,9.48675,0.20265,298.15,1.01325,0.67778671454625,0.00904969545375,0.017086501666666667,0.042010302,1.11433219545375,0.1152237414728625,0.0009057840179658374,0.021443559591666665,0.018610563786,0.0669490783028613
MIX_4303,1.2,0.5,0.2,0.05,2.0,True,9.48675,0.20265,298.15,1.01325,0.67701834680625,0.00981806319375,0.017086501666666667,0.042010302,1.12430868319375,0.11509311895706249,0.0009826899450624375,0.021443559591666665,0.018610563786,0.0675484656862805
MIX_4304,1.2,0.5,0.25,0.02,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.675311742496875,0.011524667503124999,0.017086501666666667,0.042010302,1.043267527503125,0.11480299622446875,0.0011535039703877811,0.021443559591666665,0.018610563786,0.06267951305238774
MIX_4305,1.2,0.5,0.25,0.02,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.674133079434375,0.012703330565624999,0.017086501666666667,0.042010302,1.048016690565625,0.11460262350384375,0.0012714763563134062,0.021443559591666665,0.018610563786,0.06296484276918275
MIX_4306,1.2,0.5,0.25,0.02,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.6729544227046874,0.013881987295312497,0.017086501666666667,0.042010302,1.0527658372953126,0.11440225185979687,0.0013894481083878277,0.021443559591666665,0.018610563786,0.06325017150470238
MIX_4307,1.2,0.5,0.25,0.02,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.671775765975,0.015060644024999998,0.017086501666666667,0.042010302,1.057514984025,0.11420188021575,0.0015074198604622497,0.021443559591666665,0.018610563786,0.063535500240222
MIX_4308,1.2,0.5,0.25,0.03,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.6752417712515625,0.011594638748437499,0.017086501666666667,0.042010302,1.0613331187484376,0.11479110111276564,0.0011605073923311093,0.021443559591666665,0.018610563786,0.06376489377440614
MIX_4309,1.2,0.5,0.25,0.03,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.67405595844375,0.012780451556249997,0.017086501666666667,0.042010302,1.06792988155625,0.11458951293543751,0.0012791953962650623,0.021443559591666665,0.018610563786,0.0641612272838995
MIX_4310,1.2,0.5,0.25,0.03,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.6728701456359375,0.013966264364062498,0.017086501666666667,0.042010302,1.0745266543640626,0.11438792475810938,0.0013978834001990154,0.021443559591666665,0.018610563786,0.06455756139419289
MIX_4311,1.2,0.5,0.25,0.03,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.6716843264953125,0.015152083504687497,0.017086501666666667,0.042010302,1.0811234235046876,0.11418633550420314,0.0015165720379841715,0.021443559591666665,0.018610563786,0.06495389528416164
MIX_4312,1.2,0.5,0.25,0.04,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.6751703497921875,0.011666060207812499,0.017086501666666667,0.042010302,1.0797750602078124,0.11477895946467188,0.001167655966199953,0.021443559591666665,0.018610563786,0.06487288561728537
MIX_4313,1.2,0.5,0.25,0.04,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.67397722891875,0.012859181081249999,0.017086501666666667,0.042010302,1.08825794108125,0.11457612891618751,0.0012870754344223123,0.021443559591666665,0.018610563786,0.06538253710016151
MIX_4314,1.2,0.5,0.25,0.04,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.6727841080453124,0.014052301954687499,0.017086501666666667,0.042010302,1.0967408219546875,0.11437329836770312,0.0014064949026446718,0.021443559591666665,0.018610563786,0.06589218858303762
MIX_4315,1.2,0.5,0.25,0.04,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.6715909871718749,0.015245422828124997,0.017086501666666667,0.042010302,1.105223702828125,0.11417046781921875,0.0015259143708670308,0.021443559591666665,0.018610563786,0.06640184006591376
MIX_4316,1.2,0.5,0.25,0.05,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.6750974211234374,0.011738988876562498,0.017086501666666667,0.042010302,1.0986052688765624,0.11476656159098436,0.0011749553966551405,0.021443559591666665,0.018610563786,0.06600420455410387
MIX_4317,1.2,0.5,0.25,0.05,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.6738968401968749,0.012939569803124997,0.017086501666666667,0.042010302,1.109013959803125,0.11456246283346874,0.001295121541594781,0.021443559591666665,0.018610563786,0.06662955870497175
MIX_4318,1.2,0.5,0.25,0.05,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.6726962592703124,0.014140150729687499,0.017086501666666667,0.042010302,1.1194226507296876,0.11435836407595312,0.0014152876865344216,0.021443559591666665,0.018610563786,0.06725491285583964
MIX_4319,1.2,0.5,0.25,0.05,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.6714956846765625,0.015340725323437497,0.017086501666666667,0.042010302,1.1298313453234374,0.11415426639501564,0.001535453197622859,0.021443559591666665,0.018610563786,0.06788026722703212
MIX_4320,1.2,0.5,0.3,0.02,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.6702408872756249,0.016595522724375,0.017086501666666667,0.042010302,1.048338382724375,0.11394095083685625,0.0016610458694826936,0.021443559591666665,0.018610563786,0.06298417003408045
MIX_4321,1.2,0.5,0.3,0.02,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.6685436200649999,0.018292789934999998,0.017086501666666667,0.042010302,1.053606149935,0.11365241541104999,0.0018309253445941498,0.021443559591666665,0.018610563786,0.0633006574880948
MIX_4322,1.2,0.5,0.3,0.02,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.666846345255,0.019990064744999998,0.017086501666666667,0.042010302,1.058873914745,0.11336387869335,0.00200080558032705,0.021443559591666665,0.018610563786,0.0636171447978796
MIX_4323,1.2,0.5,0.3,0.02,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.665149078044375,0.021687331955625,0.017086501666666667,0.042010302,1.0641416719556251,0.11307534326754375,0.002170685055438506,0.021443559591666665,0.018610563786,0.06393363165109396
MIX_4324,1.2,0.5,0.3,0.03,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.670140134761875,0.016696275238125,0.017086501666666667,0.042010302,1.066434755238125,0.11392382290951875,0.001671130188583931,0.021443559591666665,0.018610563786,0.06407140009470655
MIX_4325,1.2,0.5,0.3,0.03,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.66843256279875,0.018403847201249997,0.017086501666666667,0.042010302,1.07355327720125,0.1136335356757875,0.001842041066373112,0.021443559591666665,0.018610563786,0.0644990808942511
MIX_4326,1.2,0.5,0.3,0.03,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.66672498323625,0.02011142676375,0.017086501666666667,0.042010302,1.0806718167637501,0.1133432471501625,0.002012952704783737,0.021443559591666665,0.018610563786,0.06492676275116611
MIX_4327,1.2,0.5,0.3,0.03,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.665017411273125,0.021818998726874997,0.017086501666666667,0.042010302,1.087790338726875,0.11305295991643126,0.0021838635825729186,0.021443559591666665,0.018610563786,0.06535444355071066
MIX_4328,1.2,0.5,0.3,0.04,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.67003727722125,0.01679913277875,0.017086501666666667,0.042010302,1.08490813277875,0.1139063371276125,0.0016814251998250875,0.021443559591666665,0.018610563786,0.0651812806173473
MIX_4329,1.2,0.5,0.3,0.04,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.6683191877231249,0.018517222276875,0.017086501666666667,0.042010302,1.0939159822768751,0.11361426191293125,0.0018533887776924186,0.021443559591666665,0.018610563786,0.06572247221519466
MIX_4330,1.2,0.5,0.3,0.04,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.6666010982249999,0.020235311775,0.017086501666666667,0.042010302,1.102923831775,0.11332218669824999,0.00202535235555975,0.021443559591666665,0.018610563786,0.06626366381304201
MIX_4331,1.2,0.5,0.3,0.04,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.6648830011275,0.0219534088725,0.017086501666666667,0.042010302,1.1119316888725,0.11303011019167501,0.0021973166940485248,0.021443559591666665,0.018610563786,0.0668048558674598
MIX_4332,1.2,0.5,0.3,0.05,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.6699322614581249,0.016904148541875,0.017086501666666667,0.042010302,1.103770428541875,0.11388848444788124,0.0016919362275562688,0.021443559591666665,0.018610563786,0.06631452734679585
MIX_4333,1.2,0.5,0.3,0.05,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.66820342644375,0.018632983556249996,0.017086501666666667,0.042010302,1.11470737355625,0.11359458249543751,0.0018649753241450622,0.021443559591666665,0.018610563786,0.0669716190032595
MIX_4334,1.2,0.5,0.3,0.05,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.66647459902875,0.020361810971249998,0.017086501666666667,0.042010302,1.12564431097125,0.11330068183488749,0.002038013660112412,0.021443559591666665,0.018610563786,0.0676287102031527
MIX_4335,1.2,0.5,0.3,0.05,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.6647457640143749,0.022090645985624997,0.017086501666666667,0.042010302,1.1365812659856251,0.11300677988244374,0.002211052756701206,0.021443559591666665,0.018610563786,0.06828580246041636
MIX_4336,1.2,0.5,0.35,0.02,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.6642480581475,0.022588351852499997,0.017086501666666667,0.042010302,1.0543312118525,0.112922169885075,0.0022608681369167246,0.021443559591666665,0.018610563786,0.0633442192080982
MIX_4337,1.2,0.5,0.35,0.02,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.6619378874109374,0.0248985225890625,0.017086501666666667,0.042010302,1.0602118825890625,0.11252944085985937,0.0024920931259392654,0.021443559591666665,0.018610563786,0.06369752990595087
MIX_4338,1.2,0.5,0.35,0.02,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.6596277166743749,0.027208693325624998,0.017086501666666667,0.042010302,1.066092543325625,0.11213671183464374,0.002723318114961806,0.021443559591666665,0.018610563786,0.06405084000300355
MIX_4339,1.2,0.5,0.35,0.02,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.6573175459378124,0.0295188640621875,0.017086501666666667,0.042010302,1.0719732040621877,0.11174398280942813,0.0029545431039843468,0.021443559591666665,0.018610563786,0.06440415010005623
MIX_4340,1.2,0.5,0.35,0.03,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.6641109198262499,0.022725490173749998,0.017086501666666667,0.042010302,1.0724639701737502,0.1128988563704625,0.002274594311490637,0.021443559591666665,0.018610563786,0.06443363532803892
MIX_4341,1.2,0.5,0.35,0.03,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.6617867231765624,0.0250496868234375,0.017086501666666667,0.042010302,1.0801991168234375,0.11250374294001561,0.0025072231541578595,0.021443559591666665,0.018610563786,0.06489836293875213
MIX_4342,1.2,0.5,0.35,0.03,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.659462526526875,0.027373883473125,0.017086501666666667,0.042010302,1.087934273473125,0.11210862950956875,0.002739851996825081,0.021443559591666665,0.018610563786,0.06536309115026535
MIX_4343,1.2,0.5,0.35,0.03,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.6571383298771875,0.029698080122812498,0.017086501666666667,0.042010302,1.0956694201228125,0.11171351607912187,0.002972480839492303,0.021443559591666665,0.018610563786,0.06582781876097858
MIX_4344,1.2,0.5,0.35,0.04,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.663970926673125,0.022865483326874998,0.017086501666666667,0.042010302,1.090974483326875,0.11287505753443125,0.0022886062261869185,0.021443559591666665,0.018610563786,0.06554574695827865
MIX_4345,1.2,0.5,0.35,0.04,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.6616324115343749,0.025203998465625,0.017086501666666667,0.042010302,1.1006027584656253,0.11247750996084374,0.0025226682064244063,0.021443559591666665,0.018610563786,0.06612421372861477
MIX_4346,1.2,0.5,0.35,0.04,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.659293896395625,0.027542513604375,0.017086501666666667,0.042010302,1.110231033604375,0.11207996238725625,0.0027567301866618936,0.021443559591666665,0.018610563786,0.06670268049895085
MIX_4347,1.2,0.5,0.35,0.04,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.6569553812568749,0.029881028743125,0.017086501666666667,0.042010302,1.119859308743125,0.11168241481366874,0.002990792166899381,0.021443559591666665,0.018610563786,0.06728114726928695
MIX_4348,1.2,0.5,0.35,0.05,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.6638279900287499,0.02300841997125,0.017086501666666667,0.042010302,1.1098746999712499,0.1128507583048875,0.002302912754922412,0.021443559591666665,0.018610563786,0.06668127197427269
MIX_4349,1.2,0.5,0.35,0.05,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.6614748549590624,0.025361555040937497,0.017086501666666667,0.042010302,1.1214359450409375,0.11245072534304063,0.002538438044047434,0.021443559591666665,0.018610563786,0.06737587157805952
MIX_4350,1.2,0.5,0.35,0.05,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.659121719889375,0.027714690110625,0.017086501666666667,0.042010302,1.132997190110625,0.11205069238119375,0.002773963333172456,0.021443559591666665,0.018610563786,0.06807047118184635
MIX_4351,1.2,0.5,0.35,0.05,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.6567685848196875,0.030067825180312497,0.017086501666666667,0.042010302,1.1445584451803126,0.11165065941934688,0.0030094886222974777,0.021443559591666665,0.018610563786,0.06876507138643319
MIX_4352,1.2,0.5,0.4,0.02,1.1,True,8.5,0.4053,298.15,1.01325,0.6577190599999999,0.02911735,0.017086501666666667,0.042010302,1.06086021,0.1118122402,0.0029143555615,0.021443559591666665,0.018610563786,0.0637364814168
MIX_4353,1.2,0.5,0.4,0.02,1.4,True,8.5,0.4053,298.15,1.01325,0.65474115,0.03209526,0.017086501666666667,0.042010302,1.06740862,0.1113059955,0.0032124145734,0.021443559591666665,0.018610563786,0.0641299098896
MIX_4354,1.2,0.5,0.4,0.02,1.7,True,8.5,0.4053,298.15,1.01325,0.65176324,0.03507317,0.017086501666666667,0.042010302,1.07395702,0.1107997508,0.0035104735853,0.021443559591666665,0.018610563786,0.06452333776159999
MIX_4355,1.2,0.5,0.4,0.02,2.0,True,8.5,0.4053,298.15,1.01325,0.6487853299999999,0.03805108,0.017086501666666667,0.042010302,1.0805054200000002,0.1102935061,0.0038085325972,0.021443559591666665,0.018610563786,0.06491676563360001
MIX_4356,1.2,0.5,0.4,0.03,1.1,True,8.5,0.4053,298.15,1.01325,0.65754229,0.02929412,0.017086501666666667,0.042010302,1.0790326000000001,0.1117821893,0.0029320484708,0.021443559591666665,0.018610563786,0.06482827860800001
MIX_4357,1.2,0.5,0.4,0.03,1.4,True,8.5,0.4053,298.15,1.01325,0.6545462999999999,0.03229011,0.017086501666666667,0.042010302,1.08743954,0.111272871,0.0032319171098999996,0.021443559591666665,0.018610563786,0.0653333675632
MIX_4358,1.2,0.5,0.4,0.03,1.7,True,8.5,0.4053,298.15,1.01325,0.65155031,0.0352861,0.017086501666666667,0.042010302,1.09584649,0.1107635527,0.003531785749,0.021443559591666665,0.018610563786,0.0658384571192
MIX_4359,1.2,0.5,0.4,0.03,2.0,True,8.5,0.4053,298.15,1.01325,0.6485543199999999,0.03828209,0.017086501666666667,0.042010302,1.1042534300000002,0.1102542344,0.0038316543881,0.021443559591666665,0.018610563786,0.06634354607440002
MIX_4360,1.2,0.5,0.4,0.04,1.1,True,8.5,0.4053,298.15,1.01325,0.6573618299999999,0.02947458,0.017086501666666667,0.042010302,1.09758358,0.11175151109999999,0.0029501107122,0.021443559591666665,0.018610563786,0.0659428214864
MIX_4361,1.2,0.5,0.4,0.04,1.4,True,8.5,0.4053,298.15,1.01325,0.6543473799999999,0.03248903,0.017086501666666667,0.042010302,1.1078877900000001,0.1112390546,0.0032518270127,0.021443559591666665,0.018610563786,0.06656189842320001
MIX_4362,1.2,0.5,0.4,0.04,1.7,True,8.5,0.4053,298.15,1.01325,0.65133294,0.03550347,0.017086501666666667,0.042010302,1.1181919900000001,0.1107265998,0.0035535423123000003,0.021443559591666665,0.018610563786,0.06718097475920001
MIX_4363,1.2,0.5,0.4,0.04,2.0,True,8.5,0.4053,298.15,1.01325,0.64831849,0.03851792,0.017086501666666667,0.042010302,1.1284961999999998,0.1102141433,0.0038552586128,0.021443559591666665,0.018610563786,0.067800051696
MIX_4364,1.2,0.5,0.4,0.05,1.1,True,8.5,0.4053,298.15,1.01325,0.65717757,0.02965884,0.017086501666666667,0.042010302,1.11652512,0.1117201869,0.0029685532956,0.021443559591666665,0.018610563786,0.0670808292096
MIX_4365,1.2,0.5,0.4,0.05,1.4,True,8.5,0.4053,298.15,1.01325,0.6541442799999999,0.03269213,0.017086501666666667,0.042010302,1.12876652,0.11120452759999999,0.0032721552916999998,0.021443559591666665,0.018610563786,0.06781629252160001
MIX_4366,1.2,0.5,0.4,0.05,1.7,True,8.5,0.4053,298.15,1.01325,0.65111099,0.03572542,0.017086501666666667,0.042010302,1.1410079199999998,0.11068886829999999,0.0035757572878,0.021443559591666665,0.018610563786,0.06855175583359999
MIX_4367,1.2,0.5,0.4,0.05,2.0,True,8.5,0.4053,298.15,1.01325,0.6480777,0.03875871,0.017086501666666667,0.042010302,1.15324933,0.11017320900000001,0.0038793592839,0.021443559591666665,0.018610563786,0.0692872197464
MIX_4368,1.2,0.6,0.0,0.02,1.1,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.15598393,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.06945151451440001
MIX_4369,1.2,0.6,0.0,0.02,1.4,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.15955443,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0696660301544
MIX_4370,1.2,0.6,0.0,0.02,1.7,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.16312492,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0698805451936
MIX_4371,1.2,0.6,0.0,0.02,2.0,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.16669542,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0700950608336
MIX_4372,1.2,0.6,0.0,0.03,1.1,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.17397955,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.070532691364
MIX_4373,1.2,0.6,0.0,0.03,1.4,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.1793905,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.07085778124
MIX_4374,1.2,0.6,0.0,0.03,1.7,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.18480146,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0711828717168
MIX_4375,1.2,0.6,0.0,0.03,2.0,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.19021241,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0715079615928
MIX_4376,1.2,0.6,0.0,0.04,1.1,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.19235008,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0716363928064
MIX_4377,1.2,0.6,0.0,0.04,1.4,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.19963983,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0720743609864
MIX_4378,1.2,0.6,0.0,0.04,1.7,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.20692959,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.07251232976720001
MIX_4379,1.2,0.6,0.0,0.04,2.0,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.21421935,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.072950298548
MIX_4380,1.2,0.6,0.0,0.05,1.1,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.21110735,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.072763329588
MIX_4381,1.2,0.6,0.0,0.05,1.4,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.22031546,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0733165528368
MIX_4382,1.2,0.6,0.0,0.05,1.7,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.22952357,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0738697760856
MIX_4383,1.2,0.6,0.0,0.05,2.0,True,10.5,0.0,298.15,1.01325,0.62820316,0.0,0.013669201666666667,0.037722929999999995,1.23873169,0.10679453720000001,0.0,0.017154848091666664,0.01671125799,0.0744229999352
MIX_4384,1.2,0.6,0.15,0.02,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.6240542774190625,0.0041488825809375,0.013669201666666667,0.037722929999999995,1.1601328125809376,0.10608922716124063,0.0004152616575260344,0.017154848091666664,0.01671125799,0.06970077937986273
MIX_4385,1.2,0.6,0.15,0.02,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.62362996251625,0.0045731974837499995,0.013669201666666667,0.037722929999999995,1.16412762748375,0.10601709362776252,0.00045773133614853746,0.017154848091666664,0.01671125799,0.0699407878592237
MIX_4386,1.2,0.6,0.15,0.02,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.62320564381375,0.004997516186249999,0.013669201666666667,0.037722929999999995,1.1681224361862501,0.10594495944833751,0.0005002013950817625,0.017154848091666664,0.01671125799,0.07018079596606991
MIX_4387,1.2,0.6,0.15,0.02,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.6227813289109375,0.005421831089062499,0.013669201666666667,0.037722929999999995,1.1721172510890625,0.10587282591485939,0.0005426710737042656,0.017154848091666664,0.01671125799,0.07042080444543088
MIX_4388,1.2,0.6,0.15,0.03,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.624029089290625,0.004174070709375,0.013669201666666667,0.037722929999999995,1.178153620709375,0.10608494517940625,0.00041778273730134374,0.017154848091666664,0.01671125799,0.07078346953221926
MIX_4389,1.2,0.6,0.15,0.03,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.6236021981996874,0.004600961800312499,0.013669201666666667,0.037722929999999995,1.1839914618003125,0.10601237369394687,0.000460510266593278,0.017154848091666664,0.01671125799,0.07113420702496277
MIX_4390,1.2,0.6,0.15,0.03,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.6231753033090625,0.0050278566909375,0.013669201666666667,0.037722929999999995,1.1898293166909375,0.10593980156254063,0.0005032381761959343,0.017154848091666664,0.01671125799,0.07148494534679152
MIX_4391,1.2,0.6,0.15,0.03,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.6227484122181249,0.005454747781875,0.013669201666666667,0.037722929999999995,1.195667157781875,0.10586723007708125,0.0005459657054878687,0.017154848091666664,0.01671125799,0.07183568283953505
MIX_4392,1.2,0.6,0.15,0.04,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.6240033768053125,0.0041997831946875,0.013669201666666667,0.037722929999999995,1.1965498631946874,0.10608057405690313,0.0004203562999562719,0.017154848091666664,0.01671125799,0.07188871578073681
MIX_4393,1.2,0.6,0.15,0.04,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.623573856330625,0.004629303669374999,0.013669201666666667,0.037722929999999995,1.204269133669375,0.10600755557620625,0.0004633470042677437,0.017154848091666664,0.01671125799,0.07235248955085605
MIX_4394,1.2,0.6,0.15,0.04,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.62314433205625,0.00505882794375,0.013669201666666667,0.037722929999999995,1.2119884179437501,0.10593453644956251,0.0005063380888899375,0.017154848091666664,0.01671125799,0.07281626415006051
MIX_4395,1.2,0.6,0.15,0.04,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.6227148077818749,0.005488352218125,0.013669201666666667,0.037722929999999995,1.219707702218125,0.10586151732291875,0.0005493291735121312,0.017154848091666664,0.01671125799,0.07328003874926496
MIX_4396,1.2,0.6,0.15,0.05,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.623977124764375,0.004226035235624999,0.013669201666666667,0.037722929999999995,1.215333385235625,0.10607611120994374,0.00042298386673370617,0.017154848091666664,0.01671125799,0.07301722978495635
MIX_4397,1.2,0.6,0.15,0.05,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.6235449141109375,0.004658245889062499,0.013669201666666667,0.037722929999999995,1.2249737058890624,0.10600263539885937,0.00046624383103626555,0.017154848091666664,0.01671125799,0.07359642024981487
MIX_4398,1.2,0.6,0.15,0.05,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.6231127072571875,0.0050904527428124995,0.013669201666666667,0.037722929999999995,1.2346140227428126,0.10592916023372188,0.000509503415028103,0.017154848091666664,0.01671125799,0.07417561048638818
MIX_4399,1.2,0.6,0.15,0.05,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.62268049660375,0.0055226633962499995,0.013669201666666667,0.037722929999999995,1.24425435339625,0.10585568442263751,0.0005527633793306624,0.017154848091666664,0.01671125799,0.0747548015520467
MIX_4400,1.2,0.6,0.2,0.02,1.1,True,9.48675,0.20265,298.15,1.01325,0.62082737381125,0.00737578618875,0.013669201666666667,0.037722929999999995,1.1633597161887501,0.1055406535479125,0.0007382424396319875,0.017154848091666664,0.01671125799,0.06989465174862011
MIX_4401,1.2,0.6,0.2,0.02,1.4,True,9.48675,0.20265,298.15,1.01325,0.62007302945125,0.00813013054875,0.013669201666666667,0.037722929999999995,1.16768456054875,0.1054124150067125,0.0008137447666243875,0.017154848091666664,0.01671125799,0.0701544883977689
MIX_4402,1.2,0.6,0.2,0.02,1.7,True,9.48675,0.20265,298.15,1.01325,0.6193186901575,0.0088844698425,0.013669201666666667,0.037722929999999995,1.1720093898425001,0.105284177326775,0.0008892465865358249,0.017154848091666664,0.01671125799,0.07041432414173741
MIX_4403,1.2,0.6,0.2,0.02,2.0,True,9.48675,0.20265,298.15,1.01325,0.6185643457975,0.0096388142025,0.013669201666666667,0.037722929999999995,1.1763342342024998,0.105155938785575,0.000964748913528225,0.017154848091666664,0.01671125799,0.07067416079088619
MIX_4404,1.2,0.6,0.2,0.03,1.1,True,9.48675,0.20265,298.15,1.01325,0.6207825932275,0.0074205667725,0.013669201666666667,0.037722929999999995,1.1814001167725001,0.105533040848675,0.0007427245282595249,0.017154848091666664,0.01671125799,0.07097851901569181
