mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_element_mass_g,CO2_moles,input_mass,mass_balance_error
MIX_0331,0.30000000,0.20000000,0.40000000,0.04000000,2.00000000,24.00000000,6.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.21835891,1.13092217,0.47250869,0.06167519,0.06433541,0.06043569,0.07459528,0.04100760,6.89867804,6.66101226,0.01590957,180.94328654,0.01590957,194.62333400,-7.02898629
MIX_0332,0.30000000,0.20000000,0.40000000,0.05000000,1.10000000,24.00000000,6.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.21835891,1.13414074,0.47250869,0.06167519,0.06433541,0.06043569,0.08083566,0.04100760,5.40515658,3.66355671,0.01373406,154.23431471,0.01373406,168.01010500,-8.19938199
MIX_0333,0.30000000,0.20000000,0.40000000,0.05000000,1.40000000,24.00000000,6.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.21835891,1.13644277,0.47250869,0.06167519,0.06433541,0.06043569,0.08529898,0.04100760,5.91308487,4.66270854,0.01449239,163.54432034,0.01449239,177.28673700,-7.75151988
MIX_0334,0.30000000,0.20000000,0.40000000,0.05000000,1.70000000,24.00000000,6.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.21835891,1.13874480,0.47250869,0.06167519,0.06433541,0.06043569,0.08976230,0.04100760,6.42101317,5.66186043,0.01525071,172.85432595,0.01525071,186.56336900,-7.34819655
MIX_0335,0.30000000,0.20000000,0.40000000,0.05000000,2.00000000,24.00000000,6.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.21835891,1.14104683,0.47250869,0.06167519,0.06433541,0.06043569,0.09422562,0.04100760,6.92894142,6.66101221,0.01600903,182.16433057,0.01600903,195.84000000,-6.98308284
MIX_0336,0.30000000,0.30000000,0.00000000,0.02000000,1.10000000,21.00000000,9.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.20370060,1.12501680,0.47317365,0.06458336,0.06076260,0.06135292,0.03134444,0.03588165,5.30690430,3.66355670,0.00000000,150.48087191,0.00000000,164.94269400,-8.76778579
MIX_0337,0.30000000,0.30000000,0.00000000,0.02000000,1.40000000,21.00000000,9.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.20370060,1.12590942,0.47317365,0.06458336,0.06076260,0.06135292,0.03307511,0.03588165,5.80913079,4.66270853,0.00000000,159.58813700,0.00000000,174.04995900,-8.30900627
MIX_0338,0.30000000,0.30000000,0.00000000,0.02000000,1.70000000,21.00000000,9.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.20370060,1.12680205,0.47317365,0.06458336,0.06076260,0.06135292,0.03480579,0.03588165,6.31135732,5.66186040,0.00000000,168.69540308,0.00000000,183.15722500,-7.89585118
MIX_0339,0.30000000,0.30000000,0.00000000,0.02000000,2.00000000,21.00000000,9.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.20370060,1.12769467,0.47317365,0.06458336,0.06076260,0.06135292,0.03653646,0.03588165,6.81358381,6.66101223,0.00000000,177.80266817,0.00000000,192.26449000,-7.52183715
MIX_0340,0.30000000,0.30000000,0.00000000,0.03000000,1.10000000,21.00000000,9.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.20370060,1.13335000,0.47317365,0.06458336,0.06076260,0.06135292,0.04750137,0.03588165,5.33164913,3.66355667,0.00000000,151.48226072,0.00000000,165.94408200,-8.71487619
MIX_0341,0.30000000,0.30000000,0.00000000,0.03000000,1.40000000,21.00000000,9.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.20370060,1.13470274,0.47317365,0.06458336,0.06076260,0.06135292,0.05012415,0.03588165,5.83524198,4.66270861,0.00000000,160.64481885,0.00000000,175.10664000,-8.25886508
MIX_0342,0.30000000,0.30000000,0.00000000,0.03000000,1.70000000,21.00000000,9.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.20370060,1.13605547,0.47317365,0.06458336,0.06076260,0.06135292,0.05274692,0.03588165,6.33883473,5.66186040,0.00000000,169.80737498,0.00000000,184.26919600,-7.84820325
MIX_0343,0.30000000,0.30000000,0.00000000,0.03000000,2.00000000,21.00000000,9.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.20370060,1.13740821,0.47317365,0.06458336,0.06076260,0.06135292,0.05536969,0.03588165,6.84242751,6.66101223,0.00000000,178.96993211,0.00000000,193.43175300,-7.47644617
MIX_0344,0.30000000,0.30000000,0.00000000,0.04000000,1.10000000,21.00000000,9.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.20370060,1.14185680,0.47317365,0.06458336,0.06076260,0.06135292,0.06399490,0.03588165,5.35690956,3.66355677,0.00000000,152.50451354,0.00000000,166.96633400,-8.66151883
MIX_0345,0.30000000,0.30000000,0.00000000,0.04000000,1.40000000,21.00000000,9.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.20370060,1.14367924,0.47317365,0.06458336,0.06076260,0.06135292,0.06752836,0.03588165,5.86189709,4.66270860,0.00000000,161.72351372,0.00000000,176.18533400,-8.20829972
MIX_0346,0.30000000,0.30000000,0.00000000,0.04000000,1.70000000,21.00000000,9.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.20370060,1.14550168,0.47317365,0.06458336,0.06076260,0.06135292,0.07106182,0.03588165,6.36688461,5.66186043,0.00000000,170.94251389,0.00000000,185.40433400,-7.80015213
MIX_0347,0.30000000,0.30000000,0.00000000,0.04000000,2.00000000,21.00000000,9.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.20370060,1.14732412,0.47317365,0.06458336,0.06076260,0.06135292,0.07459528,0.03588165,6.87187214,6.66101226,0.00000000,180.16151407,0.00000000,194.62333400,-7.43067115
MIX_0348,0.30000000,0.30000000,0.00000000,0.05000000,1.10000000,21.00000000,9.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.20370060,1.15054270,0.47317365,0.06458336,0.06076260,0.06135292,0.08083566,0.03588165,5.38270170,3.66355671,0.00000000,153.54828538,0.00000000,168.01010500,-8.60770822
MIX_0349,0.30000000,0.30000000,0.00000000,0.05000000,1.40000000,21.00000000,9.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.20370060,1.15284473,0.47317365,0.06458336,0.06076260,0.06135292,0.08529898,0.03588165,5.88911334,4.66270854,0.00000000,162.82491761,0.00000000,177.28673700,-8.15730474
MIX_0350,0.30000000,0.30000000,0.00000000,0.05000000,1.70000000,21.00000000,9.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.20370060,1.15514676,0.47317365,0.06458336,0.06076260,0.06135292,0.08976230,0.03588165,6.39552500,5.66186043,0.00000000,172.10154983,0.00000000,186.56336900,-7.75169276
MIX_0351,0.30000000,0.30000000,0.00000000,0.05000000,2.00000000,21.00000000,9.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.20370060,1.15744878,0.47317365,0.06458336,0.06076260,0.06135292,0.09422562,0.03588165,6.90193660,6.66101221,0.00000000,181.37818105,0.00000000,195.84000000,-7.38450722
MIX_0352,0.30000000,0.30000000,0.15000000,0.02000000,1.10000000,21.00000000,9.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.20370060,1.12501680,0.47317365,0.06458336,0.06076260,0.06135292,0.03134444,0.03588165,5.31701679,3.66355670,0.00505624,150.70339468,0.00505624,164.94269400,-8.63287665
MIX_0353,0.30000000,0.30000000,0.15000000,0.02000000,1.40000000,21.00000000,9.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.20370060,1.12590942,0.47317365,0.06458336,0.06076260,0.06135292,0.03307511,0.03588165,5.81980164,4.66270853,0.00533542,159.82294630,0.00533542,174.04995900,-8.17409713
MIX_0354,0.30000000,0.30000000,0.15000000,0.02000000,1.70000000,21.00000000,9.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.20370060,1.12680205,0.47317365,0.06458336,0.06076260,0.06135292,0.03480579,0.03588165,6.32258652,5.66186040,0.00561460,168.94249892,0.00561460,183.15722500,-7.76094205
MIX_0355,0.30000000,0.30000000,0.15000000,0.02000000,2.00000000,21.00000000,9.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.20370060,1.12769467,0.47317365,0.06458336,0.06076260,0.06135292,0.03653646,0.03588165,6.82537137,6.66101223,0.00589378,178.06205054,0.00589378,192.26449000,-7.38692801
MIX_0356,0.30000000,0.30000000,0.15000000,0.03000000,1.10000000,21.00000000,9.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.20370060,1.13335000,0.47317365,0.06458336,0.06076260,0.06135292,0.04750137,0.03588165,5.34182301,3.66355667,0.00508694,151.70613445,0.00508694,165.94408200,-8.57996705
MIX_0357,0.30000000,0.30000000,0.15000000,0.03000000,1.40000000,21.00000000,9.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.20370060,1.13470274,0.47317365,0.06458336,0.06076260,0.06135292,0.05012415,0.03588165,5.84597761,4.66270861,0.00536782,160.88105371,0.00536782,175.10664000,-8.12395595
MIX_0358,0.30000000,0.30000000,0.15000000,0.03000000,1.70000000,21.00000000,9.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.20370060,1.13605547,0.47317365,0.06458336,0.06076260,0.06135292,0.05274692,0.03588165,6.35013210,5.66186040,0.00564869,170.05597096,0.00564869,184.26919600,-7.71329411
MIX_0359,0.30000000,0.30000000,0.15000000,0.03000000,2.00000000,21.00000000,9.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.20370060,1.13740821,0.47317365,0.06458336,0.06076260,0.06135292,0.05536969,0.03588165,6.85428664,6.66101223,0.00592956,179.23088922,0.00592956,193.43175300,-7.34153703
MIX_0360,0.30000000,0.30000000,0.15000000,0.04000000,1.10000000,21.00000000,9.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.20370060,1.14185680,0.47317365,0.06458336,0.06076260,0.06135292,0.06399490,0.03588165,5.36714612,3.66355677,0.00511828,152.72976638,0.00511828,166.96633400,-8.52660969
MIX_0361,0.30000000,0.30000000,0.15000000,0.04000000,1.40000000,21.00000000,9.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.20370060,1.14367924,0.47317365,0.06458336,0.06076260,0.06135292,0.06752836,0.03588165,5.87269885,4.66270860,0.00540088,161.96120383,0.00540088,176.18533400,-8.07339058
MIX_0362,0.30000000,0.30000000,0.15000000,0.04000000,1.70000000,21.00000000,9.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.20370060,1.14550168,0.47317365,0.06458336,0.06076260,0.06135292,0.07106182,0.03588165,6.37825159,5.66186043,0.00568349,171.19264128,0.00568349,185.40433400,-7.66524299
MIX_0363,0.30000000,0.30000000,0.15000000,0.04000000,2.00000000,21.00000000,9.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.20370060,1.14732412,0.47317365,0.06458336,0.06076260,0.06135292,0.07459528,0.03588165,6.88380432,6.66101226,0.00596609,180.42407873,0.00596609,194.62333400,-7.29576201
MIX_0364,0.30000000,0.30000000,0.15000000,0.05000000,1.10000000,21.00000000,9.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.20370060,1.15054270,0.47317365,0.06458336,0.06076260,0.06135292,0.08083566,0.03588165,5.39300224,3.66355671,0.00515027,153.77494637,0.00515027,168.01010500,-8.47279908
MIX_0365,0.30000000,0.30000000,0.15000000,0.05000000,1.40000000,21.00000000,9.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.20370060,1.15284473,0.47317365,0.06458336,0.06076260,0.06135292,0.08529898,0.03588165,5.89998263,4.66270854,0.00543465,163.06409362,0.00543465,177.28673700,-8.02239560
MIX_0366,0.30000000,0.30000000,0.15000000,0.05000000,1.70000000,21.00000000,9.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.20370060,1.15514676,0.47317365,0.06458336,0.06076260,0.06135292,0.08976230,0.03588165,6.40696303,5.66186043,0.00571902,172.35324086,0.00571902,186.56336900,-7.61678362
MIX_0367,0.30000000,0.30000000,0.15000000,0.05000000,2.00000000,21.00000000,9.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.20370060,1.15744878,0.47317365,0.06458336,0.06076260,0.06135292,0.09422562,0.03588165,6.91394338,6.66101221,0.00600339,181.64238711,0.00600339,195.84000000,-7.24959808
MIX_0368,0.30000000,0.30000000,0.20000000,0.02000000,1.10000000,21.00000000,9.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.20370060,1.12501680,0.47317365,0.06458336,0.06076260,0.06135292,0.03134444,0.03588165,5.32038762,3.66355670,0.00674166,150.77756893,0.00674166,164.94269400,-8.58790694
MIX_0369,0.30000000,0.30000000,0.20000000,0.02000000,1.40000000,21.00000000,9.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.20370060,1.12590942,0.47317365,0.06458336,0.06076260,0.06135292,0.03307511,0.03588165,5.82335858,4.66270853,0.00711390,159.90121606,0.00711390,174.04995900,-8.12912742
MIX_0370,0.30000000,0.30000000,0.20000000,0.02000000,1.70000000,21.00000000,9.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.20370060,1.12680205,0.47317365,0.06458336,0.06076260,0.06135292,0.03480579,0.03588165,6.32632959,5.66186040,0.00748614,169.02486419,0.00748614,183.15722500,-7.71597233
MIX_0371,0.30000000,0.30000000,0.20000000,0.02000000,2.00000000,21.00000000,9.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.20370060,1.12769467,0.47317365,0.06458336,0.06076260,0.06135292,0.03653646,0.03588165,6.82930056,6.66101223,0.00785838,178.14851133,0.00785838,192.26449000,-7.34195830
MIX_0372,0.30000000,0.30000000,0.20000000,0.03000000,1.10000000,21.00000000,9.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.20370060,1.13335000,0.47317365,0.06458336,0.06076260,0.06135292,0.04750137,0.03588165,5.34521431,3.66355667,0.00678259,151.78075903,0.00678259,165.94408200,-8.53499733
MIX_0373,0.30000000,0.30000000,0.20000000,0.03000000,1.40000000,21.00000000,9.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.20370060,1.13470274,0.47317365,0.06458336,0.06076260,0.06135292,0.05012415,0.03588165,5.84955615,4.66270861,0.00715709,160.95979866,0.00715709,175.10664000,-8.07898623
MIX_0374,0.30000000,0.30000000,0.20000000,0.03000000,1.70000000,21.00000000,9.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.20370060,1.13605547,0.47317365,0.06458336,0.06076260,0.06135292,0.05274692,0.03588165,6.35389790,5.66186040,0.00753159,170.13883629,0.00753159,184.26919600,-7.66832439
MIX_0375,0.30000000,0.30000000,0.20000000,0.03000000,2.00000000,21.00000000,9.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.20370060,1.13740821,0.47317365,0.06458336,0.06076260,0.06135292,0.05536969,0.03588165,6.85823968,6.66101223,0.00790608,179.31787493,0.00790608,193.43175300,-7.29656732
MIX_0376,0.30000000,0.30000000,0.20000000,0.04000000,1.10000000,21.00000000,9.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.20370060,1.14185680,0.47317365,0.06458336,0.06076260,0.06135292,0.06399490,0.03588165,5.37055830,3.66355677,0.00682437,152.80485066,0.00682437,166.96633400,-8.48163998
MIX_0377,0.30000000,0.30000000,0.20000000,0.04000000,1.40000000,21.00000000,9.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.20370060,1.14367924,0.47317365,0.06458336,0.06076260,0.06135292,0.06752836,0.03588165,5.87629944,4.66270860,0.00720118,162.04043387,0.00720118,176.18533400,-8.02842087
MIX_0378,0.30000000,0.30000000,0.20000000,0.04000000,1.70000000,21.00000000,9.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.20370060,1.14550168,0.47317365,0.06458336,0.06076260,0.06135292,0.07106182,0.03588165,6.38204058,5.66186043,0.00757798,171.27601708,0.00757798,185.40433400,-7.62027328
MIX_0379,0.30000000,0.30000000,0.20000000,0.04000000,2.00000000,21.00000000,9.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.20370060,1.14732412,0.47317365,0.06458336,0.06076260,0.06135292,0.07459528,0.03588165,6.88778171,6.66101226,0.00795479,180.51160029,0.00795479,194.62333400,-7.25079230
MIX_0380,0.30000000,0.30000000,0.20000000,0.05000000,1.10000000,21.00000000,9.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.20370060,1.15054270,0.47317365,0.06458336,0.06076260,0.06135292,0.08083566,0.03588165,5.39643576,3.66355671,0.00686703,153.85050003,0.00686703,168.01010500,-8.42782937
MIX_0381,0.30000000,0.30000000,0.20000000,0.05000000,1.40000000,21.00000000,9.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.20370060,1.15284473,0.47317365,0.06458336,0.06076260,0.06135292,0.08529898,0.03588165,5.90360573,4.66270854,0.00724619,163.14381895,0.00724619,177.28673700,-7.97742588
MIX_0382,0.30000000,0.30000000,0.20000000,0.05000000,1.70000000,21.00000000,9.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.20370060,1.15514676,0.47317365,0.06458336,0.06076260,0.06135292,0.08976230,0.03588165,6.41077571,5.66186043,0.00762535,172.43713787,0.00762535,186.56336900,-7.57181391
MIX_0383,0.30000000,0.30000000,0.20000000,0.05000000,2.00000000,21.00000000,9.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.20370060,1.15744878,0.47317365,0.06458336,0.06076260,0.06135292,0.09422562,0.03588165,6.91794563,6.66101221,0.00800452,181.73045580,0.00800452,195.84000000,-7.20462837
MIX_0384,0.30000000,0.30000000,0.25000000,0.02000000,1.10000000,21.00000000,9.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.20370060,1.12501680,0.47317365,0.06458336,0.06076260,0.06135292,0.03134444,0.03588165,5.32375845,3.66355670,0.00842707,150.85174319,0.00842707,164.94269400,-8.54293723
MIX_0385,0.30000000,0.30000000,0.25000000,0.02000000,1.40000000,21.00000000,9.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.20370060,1.12590942,0.47317365,0.06458336,0.06076260,0.06135292,0.03307511,0.03588165,5.82691553,4.66270853,0.00889237,159.97948583,0.00889237,174.04995900,-8.08415770
MIX_0386,0.30000000,0.30000000,0.25000000,0.02000000,1.70000000,21.00000000,9.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.20370060,1.12680205,0.47317365,0.06458336,0.06076260,0.06135292,0.03480579,0.03588165,6.33007266,5.66186040,0.00935767,169.10722947,0.00935767,183.15722500,-7.67100262
MIX_0387,0.30000000,0.30000000,0.25000000,0.02000000,2.00000000,21.00000000,9.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.20370060,1.12769467,0.47317365,0.06458336,0.06076260,0.06135292,0.03653646,0.03588165,6.83322975,6.66101223,0.00982297,178.23497212,0.00982297,192.26449000,-7.29698858
MIX_0388,0.30000000,0.30000000,0.25000000,0.03000000,1.10000000,21.00000000,9.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.20370060,1.13335000,0.47317365,0.06458336,0.06076260,0.06135292,0.04750137,0.03588165,5.34860560,3.66355667,0.00847824,151.85538360,0.00847824,165.94408200,-8.49002762
MIX_0389,0.30000000,0.30000000,0.25000000,0.03000000,1.40000000,21.00000000,9.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.20370060,1.13470274,0.47317365,0.06458336,0.06076260,0.06135292,0.05012415,0.03588165,5.85313469,4.66270861,0.00894636,161.03854361,0.00894636,175.10664000,-8.03401652
MIX_0390,0.30000000,0.30000000,0.25000000,0.03000000,1.70000000,21.00000000,9.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.20370060,1.13605547,0.47317365,0.06458336,0.06076260,0.06135292,0.05274692,0.03588165,6.35766369,5.66186040,0.00941448,170.22170162,0.00941448,184.26919600,-7.62335468
MIX_0391,0.30000000,0.30000000,0.25000000,0.03000000,2.00000000,21.00000000,9.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.20370060,1.13740821,0.47317365,0.06458336,0.06076260,0.06135292,0.05536969,0.03588165,6.86219273,6.66101223,0.00988261,179.40486063,0.00988261,193.43175300,-7.25159761
MIX_0392,0.30000000,0.30000000,0.25000000,0.04000000,1.10000000,21.00000000,9.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.20370060,1.14185680,0.47317365,0.06458336,0.06076260,0.06135292,0.06399490,0.03588165,5.37397049,3.66355677,0.00853046,152.87993495,0.00853046,166.96633400,-8.43667027
MIX_0393,0.30000000,0.30000000,0.25000000,0.04000000,1.40000000,21.00000000,9.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.20370060,1.14367924,0.47317365,0.06458336,0.06076260,0.06135292,0.06752836,0.03588165,5.87990003,4.66270860,0.00900147,162.11966391,0.00900147,176.18533400,-7.98345116
MIX_0394,0.30000000,0.30000000,0.25000000,0.04000000,1.70000000,21.00000000,9.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.20370060,1.14550168,0.47317365,0.06458336,0.06076260,0.06135292,0.07106182,0.03588165,6.38582957,5.66186043,0.00947248,171.35939288,0.00947248,185.40433400,-7.57530356
